Username,ProfileLink,DisplayName,Races,Points,Title,Team
xxthirteenxx,https://www.nitromath.com/racer/xxthirteenxx,l8rval,657,4256,2icy4u,WL
gocartman9,https://www.nitromath.com/racer/gocartman9,ily2starsgonewildX3,155,4226,Grab the Popcorn!,X3
ju7gt,https://www.nitromath.com/racer/ju7gt,JuJu YT,232,4219,Three Commas Club,TR1
n474585shark,https://www.nitromath.com/racer/n474585shark,SHARKSRULE12345,145,4166,Auto Avenger,NFL881
jay1sh,https://www.nitromath.com/racer/jay1sh,-Joxx-,197,4088,Yo,WL
awrussell,https://www.nitromath.com/racer/awrussell,EAGLES_RULE,145,4007,"Peace, Love, Nitros",4MATH
slixinyg,https://www.nitromath.com/racer/slixinyg,E-L-A-K,145,3907,Yo,J4UP
fggdhfhrh,https://www.nitromath.com/racer/fggdhfhrh,fggdhfhrh,141,3790,Nitro Rich,DKC
thefastcakes,https://www.nitromath.com/racer/thefastcakes,thefastcakes,120,3784,Tilted Typist,LEGOLF
fabio_wibmer,https://www.nitromath.com/racer/fabio_wibmer,Fabiolous Escape,151,3753,Problem Solver,NMGDS
godmode_674,https://www.nitromath.com/racer/godmode_674,William Afton,199,3750,Master Motorist,4MATH
carmine91111,https://www.nitromath.com/racer/carmine91111,carmine91111,260,3697,Original Gangster,GRIFF
surferdudehj,https://www.nitromath.com/racer/surferdudehj,join team for 1 mill,124,3691,Sweaty Typer,DM8TE
kamryn234t54345,https://www.nitromath.com/racer/kamryn234t54345,༺Survivor༻,105,3626,Pit Crew,FASZ
unithepro,https://www.nitromath.com/racer/unithepro,Jax                                               ,132,3542,League Champion,X3
cocomelon4,https://www.nitromath.com/racer/cocomelon4,Join P1RE Now,148,3486,Champion Chaser,IMT
therealr4d1ant,https://www.nitromath.com/racer/therealr4d1ant,R2-D2 Alt,409,3420,Keyboard Cat,ML
ampray,https://www.nitromath.com/racer/ampray,ampray,146,3388,Spring-a-round,LEGOLF
peaceabletyping3,https://www.nitromath.com/racer/peaceabletyping3,InfinityAndBeyond,105,3280,Overdrive,FASZ
advarw,https://www.nitromath.com/racer/advarw,NitroType since 2019,134,3276,#NitroFurze,IMT
lydiabug12,https://www.nitromath.com/racer/lydiabug12,lydiabug12,122,3260,Potaytoes,JDFU
ppnugget1234,https://www.nitromath.com/racer/ppnugget1234,CyberChicken10K,288,3225,Operation: Typing,ML
c78a6a010d7775a5407c4b2afed25f0d,https://www.nitromath.com/racer/c78a6a010d7775a5407c4b2afed25f0d,curious goarge,141,3223,Millionaire,BEAST
nfo_null,https://www.nitromath.com/racer/nfo_null,,110,3215,Bug Smasher,NFO
30bbba639d4319c0675c347c691e4393,https://www.nitromath.com/racer/30bbba639d4319c0675c347c691e4393,Galactic Racer,227,3206,Champion Chaser,IMT
kingyuki_box0,https://www.nitromath.com/racer/kingyuki_box0,Kingyuki_box0,166,3014,Nitro Pup,IMT
mtana12,https://www.nitromath.com/racer/mtana12,Koploon Alt,105,3000,Nitro Rich,APLU5
a59bb5596aefea522e98cf3a115db63f,https://www.nitromath.com/racer/a59bb5596aefea522e98cf3a115db63f,"john 3,16 look it up",140,2984,Tilted Typist,JE4US
briesoncs,https://www.nitromath.com/racer/briesoncs,briesoncs,251,2914,Nitro Rich,IMT
sub_2_turtlzed_yt,https://www.nitromath.com/racer/sub_2_turtlzed_yt,Turtlzed YT,152,2855,Happy Vibes :),T2WIN
toplace,https://www.nitromath.com/racer/toplace,Danny MacAskill,134,2796,#NitroFurze,NMGDS
auburnblaze,https://www.nitromath.com/racer/auburnblaze,auburnblaze,205,2736,Trailblazer,CC
d2c476cfe708db56e7f88d59528e473b,https://www.nitromath.com/racer/d2c476cfe708db56e7f88d59528e473b,GoopyWarrior,100,2648,Solid Gold,WCV
kiwicar44,https://www.nitromath.com/racer/kiwicar44,Avanti,115,2642,Car Collector,A3
reesedebeast,https://www.nitromath.com/racer/reesedebeast,REESEDEBEAST,127,2582,Legendary Lapper,X3
181873,https://www.nitromath.com/racer/181873,EMIRATES,95,2580,Yo,CC
63af3a232f7f79b3464da2d654163185,https://www.nitromath.com/racer/63af3a232f7f79b3464da2d654163185,Lionel Messi,173,2561,Spring-a-round,GO10
ppmtjm,https://www.nitromath.com/racer/ppmtjm,Polly P,103,2460,Spring-a-round,SERVNT
skipfiveyt,https://www.nitromath.com/racer/skipfiveyt,Smores,1077,2403,Insert Title Here,ZH
deathviper_10k,https://www.nitromath.com/racer/deathviper_10k,Tranquility,115,2391,League Champion,SERVNT
ef00889416a33e438307bf9d2512e49b,https://www.nitromath.com/racer/ef00889416a33e438307bf9d2512e49b,Funny Elliot,182,2367,Raw Racing Recruit,GO10
raestay,https://www.nitromath.com/racer/raestay,Rae                                               ,446,2326,Never Exhausted,TMS
wild_x_derxy,https://www.nitromath.com/racer/wild_x_derxy,PrinceWarrior,724,2307,Battle Beast,WL
dinonuggiesmalachi,https://www.nitromath.com/racer/dinonuggiesmalachi,MrEpicLeauger,73,2300,"Yeah, Buoy!",CF02
i_heartmonkeys,https://www.nitromath.com/racer/i_heartmonkeys,Sub2 da_gymnast onYT,131,2287,Nitro Rich,SHIP
texas_cowboy,https://www.nitromath.com/racer/texas_cowboy,Cowboy,78,2252,Taco Lover,SHIP
dragonfirebreath,https://www.nitromath.com/racer/dragonfirebreath,dragonfirebreath,128,2214,Tilted Typist,GO10
087c6850ff31f1dc6367db022cc6477e,https://www.nitromath.com/racer/087c6850ff31f1dc6367db022cc6477e,FocusedCyanViper,98,2194,Mystery Man,BEAST
0e1c8049d10fad5f1947ddf1bca0743b,https://www.nitromath.com/racer/0e1c8049d10fad5f1947ddf1bca0743b,TheEvilDead,58,2186,Ultimate Racer,KINGH
typebot192013,https://www.nitromath.com/racer/typebot192013,typebot192013,85,2156,Pro Pacer,CF02
dfe49df5d8b8b8aa9094dcd2d2137c8c,https://www.nitromath.com/racer/dfe49df5d8b8b8aa9094dcd2d2137c8c,KingKumba1993,74,2115,Top Tier,GRIFF
821xofzapot,https://www.nitromath.com/racer/821xofzapot,2821_xofzapot,89,2109,Not a Bot,WL
drsaben,https://www.nitromath.com/racer/drsaben,topazfox_1282,99,2109,Used Car Salesman,WL
mseank,https://www.nitromath.com/racer/mseank,mseank,84,2074,Raw Racing Recruit,LGCS
fb1b40659a536d6e7d68de16f49b33b3,https://www.nitromath.com/racer/fb1b40659a536d6e7d68de16f49b33b3,Mgcars_ritch,91,2054,Santa’s Lil’ Helper,EVSC
6126d1645623032eeef0a041a7040982,https://www.nitromath.com/racer/6126d1645623032eeef0a041a7040982,Matthew,194,2037,Filthy Rich,GO10
losdedos,https://www.nitromath.com/racer/losdedos,Go Eagles,75,2020,Spring-a-round,LEGOLF
ba8f60104797addd20e52d72484846d4,https://www.nitromath.com/racer/ba8f60104797addd20e52d72484846d4,Koromoto GT-R GT3,99,1984,Nitro Dog,TOSONT
mark6k57348953,https://www.nitromath.com/racer/mark6k57348953,zestychipmunk,101,1978,Nitro Pup,DM8TE
ttv_itscambria,https://www.nitromath.com/racer/ttv_itscambria,ttv_itsCambria,85,1950,Keyboard Cat,FASZ
dcd55545eba171aa5e829401667e390b,https://www.nitromath.com/racer/dcd55545eba171aa5e829401667e390b,ROLOLANDO,158,1899,Spring-a-round,GO10
nitroogoldddo,https://www.nitromath.com/racer/nitroogoldddo,nitroogoldddo,102,1882,Spring-a-round,TOSONT
jackspidey1,https://www.nitromath.com/racer/jackspidey1,bananafoxy,91,1867,Champion Chaser,TOSONT
bananafoxy,https://www.nitromath.com/racer/bananafoxy,bananafoxy,93,1846,Original Gangster,TOSONT
de477a32d0e75e2d980566be806956f3,https://www.nitromath.com/racer/de477a32d0e75e2d980566be806956f3,I like to Crash out,62,1845,Taco Lover,TMS
wolftechnology,https://www.nitromath.com/racer/wolftechnology,The Wolf,58,1836,League Champion,ML
95462a37c7fc30f2400d1d990a949f94,https://www.nitromath.com/racer/95462a37c7fc30f2400d1d990a949f94,ROAD TO 5K,90,1827,The Diamond Racer,N8TH
jayce67,https://www.nitromath.com/racer/jayce67,Emperor Jaguar,69,1820,Solid Gold,LEGOLF
09f298e18d19a90aed88c524923ce484,https://www.nitromath.com/racer/09f298e18d19a90aed88c524923ce484,Internet math,188,1802,Nitro Rich,IMT
c2d365ed6ff5f199c3761e82754e5356,https://www.nitromath.com/racer/c2d365ed6ff5f199c3761e82754e5356,Mango Boy,234,1801,Spring-a-round,IMT
041ae92ba4ef7bb27a2c116879e6945f,https://www.nitromath.com/racer/041ae92ba4ef7bb27a2c116879e6945f,Th3_M3Me_M45T3R,73,1796,Champion Chaser,TOSONT
743d7aa22aa010ee17916e9122e16a1f,https://www.nitromath.com/racer/743d7aa22aa010ee17916e9122e16a1f,Gabriel1247,79,1770,Filthy Rich,GRIFF
cfe5c5250ab850d9c0caf47bb80b1914,https://www.nitromath.com/racer/cfe5c5250ab850d9c0caf47bb80b1914,biscuitplayz,93,1760,Nitro Dog,BAG
1ebd7a58195933f624e90ce4ddae0f67,https://www.nitromath.com/racer/1ebd7a58195933f624e90ce4ddae0f67,EpicPenguinRacer,74,1759,Millionaire,CC
dc754820f31cda53784950b971587f07,https://www.nitromath.com/racer/dc754820f31cda53784950b971587f07,Be Positive Always,76,1742,Mystery Man,NFL881
5396878d06574a7d5e89b019faa711cf,https://www.nitromath.com/racer/5396878d06574a7d5e89b019faa711cf,i like pickles,84,1725,:D,CONM
lammiep,https://www.nitromath.com/racer/lammiep,"Come, Lord Jesus",84,1671,Legendary Lapper,SERVNT
kadlakha,https://www.nitromath.com/racer/kadlakha,KKA150,94,1634,Original Gangster,TOSONT
29991f9a735ca05889c30a5b7e6bad4c,https://www.nitromath.com/racer/29991f9a735ca05889c30a5b7e6bad4c,CharismaticTealScorpion,75,1597,Raw Racing Recruit,COBRAS
imastonecoldtyper,https://www.nitromath.com/racer/imastonecoldtyper,NoThisIsInternet,37,1593,Celebrity,IMT
purdueplayer0,https://www.nitromath.com/racer/purdueplayer0,Purdueplayer,73,1593,Epic Engager,GRIFF
drmilletistheog,https://www.nitromath.com/racer/drmilletistheog,Hands Off,222,1590,"Peace, Love, Nitros",R3M1X
ljgthegoat,https://www.nitromath.com/racer/ljgthegoat,God is Lord of Lords,65,1551,Champion Chaser,JDFU
12345job,https://www.nitromath.com/racer/12345job,fast deer,166,1536,Tilted Typist,IMT
780b809a2c2059ddd6baaa90fb04432c,https://www.nitromath.com/racer/780b809a2c2059ddd6baaa90fb04432c,Sbc Landon,54,1534,2022 Grad,T2WIN
bull33,https://www.nitromath.com/racer/bull33,Lag Boulevard,59,1488,Oops!,TCLIP
bex3,https://www.nitromath.com/racer/bex3,⚡️Bex3⚡️,60,1462,Competitor Team,NFO
golden_beluga13412,https://www.nitromath.com/racer/golden_beluga13412,golden_beluga13412,67,1455,Raw Racing Recruit,4MATH
willkids,https://www.nitromath.com/racer/willkids,For Jesus ONLY,63,1434,Solid Gold,SERVNT
9edcfa3d1244be4a4e4497af8e56d947,https://www.nitromath.com/racer/9edcfa3d1244be4a4e4497af8e56d947,bonanaweeeeeeeeweeee,57,1434,Santa’s Lil’ Helper,NFL
bryan453678,https://www.nitromath.com/racer/bryan453678,Bryan f,59,1434,[SKIPWRD],NFL
9348b57d63a4e8b3dd6e3fffe6d174dc,https://www.nitromath.com/racer/9348b57d63a4e8b3dd6e3fffe6d174dc,B0unded,48,1421,Potaytoes,CF02
05c80bef28c75c85193518c921295da5,https://www.nitromath.com/racer/05c80bef28c75c85193518c921295da5,Jerry_YT,125,1413,Ace Accelerator,SHIP
a67d0d891850e1e20bbde319ab9ca042,https://www.nitromath.com/racer/a67d0d891850e1e20bbde319ab9ca042,SIX SEVEN,61,1394,Spring-a-round,NMGDS
worksmarternotharder,https://www.nitromath.com/racer/worksmarternotharder,Serendipity,55,1385,Spring Vibin',WL
bill_jones,https://www.nitromath.com/racer/bill_jones,Slugcat,56,1374,Nitro Burnout,RISE
f097e64638c132ebe48b53544a457969,https://www.nitromath.com/racer/f097e64638c132ebe48b53544a457969,dontlookatprofile,69,1367,Champion Chaser,X3
mrbeastisgodforever,https://www.nitromath.com/racer/mrbeastisgodforever,mrbeastisgodforever,67,1362,Spring-a-round,TOSONT
scottisawesome14,https://www.nitromath.com/racer/scottisawesome14,PatrioticScott14,62,1361,Great Scott!,X3
3c0295d8913c87d35b4e48912b2a13cf,https://www.nitromath.com/racer/3c0295d8913c87d35b4e48912b2a13cf,DOWNSiDE_UP,47,1355,Original Gangster,TCLIP
akeemb2561,https://www.nitromath.com/racer/akeemb2561,SolarFlareX,54,1343,Keyboard Cat,NMGDS
614cfded24fb392d378e4cb71058d018,https://www.nitromath.com/racer/614cfded24fb392d378e4cb71058d018,coderedbeasty,61,1338,Wampus Thwamper,TMS
brother_hok,https://www.nitromath.com/racer/brother_hok,brother_hok,62,1305,Learner Leader,BAG
mermaid9898889,https://www.nitromath.com/racer/mermaid9898889,mermaid9898889,97,1287,Tilted Typist,CC
megamonster38,https://www.nitromath.com/racer/megamonster38,MArshKING457,72,1275,Mystery Man,WINNR
mastercal10,https://www.nitromath.com/racer/mastercal10,mastercal10,73,1268,Expert Extraordinaire,TOSONT
924426af89a142030d09795a46975cdc,https://www.nitromath.com/racer/924426af89a142030d09795a46975cdc,PreciseSapphireGoose,49,1263,Millionaire,X3
af280d30475281fd9be5fc528fef900b,https://www.nitromath.com/racer/af280d30475281fd9be5fc528fef900b,candycane,46,1238,Big Spender,KINGH
a9c1815a470400e9092d129d89f15b4e,https://www.nitromath.com/racer/a9c1815a470400e9092d129d89f15b4e,BASEBALL 16,60,1232,Nitro Pup,IMT
megalodono,https://www.nitromath.com/racer/megalodono,PrinceWarrior,293,1230,Tilted Typist,WL
0fdc31fa853fb78446165e8c08b389cf,https://www.nitromath.com/racer/0fdc31fa853fb78446165e8c08b389cf,Johnny 7,53,1230,Nitro Rich,TOSONT
1234capybara,https://www.nitromath.com/racer/1234capybara,Lord_alalal,73,1212,Nitro Rich,TOSONT
allaloneforever123,https://www.nitromath.com/racer/allaloneforever123,PrinceWarrior,330,1209,League Champion,WL
2078e59a18bb79fee08996ebc46d56cf,https://www.nitromath.com/racer/2078e59a18bb79fee08996ebc46d56cf,InventiveGreenCrawdad,62,1209,Olde School,T2WIN
demaurya,https://www.nitromath.com/racer/demaurya,PrinceWarriorxPC4,314,1190,Tilted Typist,WL
86202985362c50574498dfe379795b38,https://www.nitromath.com/racer/86202985362c50574498dfe379795b38,"AFTERNOON, PROJECT,",52,1180,Millionaire,HIM32
skycloud2000,https://www.nitromath.com/racer/skycloud2000,PrinceWarrior2000,319,1179,Novice Navigator,WL
me_say_hi_to_u,https://www.nitromath.com/racer/me_say_hi_to_u,i_said_hi,48,1173,Yo,CONM
nincalebgamez,https://www.nitromath.com/racer/nincalebgamez,⚡Nincaleb⚡,47,1166,PAC Contender,IM4
90f73e016a232f7891c06cf6d409bba9,https://www.nitromath.com/racer/90f73e016a232f7891c06cf6d409bba9,Nitro Hero,70,1160,Not a Bot,SHIP
type_chip11,https://www.nitromath.com/racer/type_chip11,type_ME_,71,1148,I Love Cats,4MATH
3f2d64bc9401830a759d75f3831b14b1,https://www.nitromath.com/racer/3f2d64bc9401830a759d75f3831b14b1,XIM_with_f2,56,1138,Raw Racing Recruit,KINGH
8a629400a8fec07bb74569f97cc25790,https://www.nitromath.com/racer/8a629400a8fec07bb74569f97cc25790,userrrrrr,99,1125,Yo,IMT
itspickles,https://www.nitromath.com/racer/itspickles,Mister Pickles,35,1125,Bug Smasher,PIGGY
ashwinip,https://www.nitromath.com/racer/ashwinip,Ashuwu,44,1124,Happy Vibes :),PNKYPI
sammonq4,https://www.nitromath.com/racer/sammonq4,The Green Ninja,101,1121,Spring-a-round,4MATH
hpwalt,https://www.nitromath.com/racer/hpwalt,Henrico_,108,1119,Speed Demon,J4UP
jacksonsimmering,https://www.nitromath.com/racer/jacksonsimmering,jacksonsimmering,54,1109,Rookie Racer,DKC
cricketipl100,https://www.nitromath.com/racer/cricketipl100,I have 2k teamrace,58,1105,Solid Gold,J4UP
freebirdalt2,https://www.nitromath.com/racer/freebirdalt2,Nightfall Wolf,236,1101,Expert Extraordinaire,WOLVEZ
47ec0beac210a6923e6e6e7158a0ef9c,https://www.nitromath.com/racer/47ec0beac210a6923e6e6e7158a0ef9c,2ndNitroking,66,1085,Spring-a-round,BOB151
wpmbat,https://www.nitromath.com/racer/wpmbat,Jesus loves you 56,63,1080,Nitro Dog,SERVNT
chengjunyestudent,https://www.nitromath.com/racer/chengjunyestudent,JYJYJY,62,1077,Novice Navigator,4MATH
6b99d68cdc3043312cca2fdbc814d061,https://www.nitromath.com/racer/6b99d68cdc3043312cca2fdbc814d061,LJCCCCCCC,56,1064,Crazy About Typing,R3M1X
kingcalpal,https://www.nitromath.com/racer/kingcalpal,Firestar 1k,41,1062,Savanna Speedster,LEGOLF
typingeli123,https://www.nitromath.com/racer/typingeli123,Captain Skittles,48,1057,Nitro Rich,DKC
damionclarkdj,https://www.nitromath.com/racer/damionclarkdj,gloden_god21,45,1049,Dragon Tamer,ERICK
greysonj195,https://www.nitromath.com/racer/greysonj195,Syndicate,41,1043,League Champion,SHIP
b3283a1403ce6dc52ed0049e5f5f60a3,https://www.nitromath.com/racer/b3283a1403ce6dc52ed0049e5f5f60a3,NeonRogue,45,1041,Original Gangster,BEAST
c9d2a3b9a65f9e5ce1676d53749486e8,https://www.nitromath.com/racer/c9d2a3b9a65f9e5ce1676d53749486e8,PoliteGrayFrog,55,1036,Millionaire,NITR0
c0cee6afad929a100d112ec81bf93ff0,https://www.nitromath.com/racer/c0cee6afad929a100d112ec81bf93ff0,Penguinlegion27,105,1028,Auto Avenger,CC
3eee4e1bca85dd452061103316b05d59,https://www.nitromath.com/racer/3eee4e1bca85dd452061103316b05d59,Colton,59,1023,Raw Racing Recruit,COBRAS
b3e5379b3747891a99176d5056759e65,https://www.nitromath.com/racer/b3e5379b3747891a99176d5056759e65,CocoKola,51,1021,Novice Navigator,BAG
8a964541dafc9c18da2deb18487d6cb2,https://www.nitromath.com/racer/8a964541dafc9c18da2deb18487d6cb2,ohh yeahhh,47,1016,Original Gangster,HIM32
6c06528244ad64aefba2d52e42baf327,https://www.nitromath.com/racer/6c06528244ad64aefba2d52e42baf327,HKgirl101,65,1003,I Love Cats,DORYA
hearkenstedfast,https://www.nitromath.com/racer/hearkenstedfast,StarLight,47,991,Spring-a-round,FASZ
28a89ffdc2e301906c3ed39ce4c6ca70,https://www.nitromath.com/racer/28a89ffdc2e301906c3ed39ce4c6ca70,panda king,44,980,Tilted Typist,TOSONT
dn3423,https://www.nitromath.com/racer/dn3423,dn3423,42,967,Rudolph Racing,JE4US
a1baa9d37d68f5ac3622b319b7a91d18,https://www.nitromath.com/racer/a1baa9d37d68f5ac3622b319b7a91d18,math bot,59,960,Raw Racing Recruit,SHIP
glvnitro,https://www.nitromath.com/racer/glvnitro,-_-Winn3r-_-,35,942,Turboducken,NITR0
abdullahalamri,https://www.nitromath.com/racer/abdullahalamri,abdullahalamri,45,935,Filthy Rich,4MATH
nono13thelad,https://www.nitromath.com/racer/nono13thelad,-AeroAlpha-,40,935,Sweaty Typer,J4UP
dsmith390,https://www.nitromath.com/racer/dsmith390,dsmith390,44,919,Millionaire,N8TH
cf3a1158619832a6213d46c39b79df07,https://www.nitromath.com/racer/cf3a1158619832a6213d46c39b79df07,thebestplayer,57,914,Where's the remote?,TMS
oksskkswkakk,https://www.nitromath.com/racer/oksskkswkakk,Vee                                               ,128,910,Encore,A3
ece4789a58e7b64a1cd02d6fb2781231,https://www.nitromath.com/racer/ece4789a58e7b64a1cd02d6fb2781231,Jashan Madara,52,903,Filthy Rich,TEDDY
clutch1x,https://www.nitromath.com/racer/clutch1x,Keys2TheBlitz,48,895,Yo,OT
b0118fd8c2a8f90ae16ce5cc34e46d1a,https://www.nitromath.com/racer/b0118fd8c2a8f90ae16ce5cc34e46d1a,Adam the WINNNNER 7,41,891,Filthy Rich,TOSONT
sideshow_2,https://www.nitromath.com/racer/sideshow_2,"Ray 1,5k",105,890,Motorcycle Maniac,TCLIP
typingninja234,https://www.nitromath.com/racer/typingninja234,Gi-Hunplayer456,42,889,Square Deal Speedster,49ERSI
ljbob8,https://www.nitromath.com/racer/ljbob8,MrMcnugget,37,888,Millionaire,DRBZZZ
4a86de291930c520d1143edf5cc8bd84,https://www.nitromath.com/racer/4a86de291930c520d1143edf5cc8bd84,I AM MUSIC,49,879,Epic Nitro User,KINGH
petecat45,https://www.nitromath.com/racer/petecat45,Waffle,52,878,Endurance Racer,CF02
gv24kylep65234,https://www.nitromath.com/racer/gv24kylep65234,gv24kylep65234,47,876,Mystery Man,ML
8ff8a05d818e0186d0e154ea9ab88698,https://www.nitromath.com/racer/8ff8a05d818e0186d0e154ea9ab88698,bobcat king,42,873,The Smasher,BEAST
9a0b110a7ae56317ea6f5abead96acd0,https://www.nitromath.com/racer/9a0b110a7ae56317ea6f5abead96acd0,igor is cool,51,866,Boo!,GO10
c7a1613878484b39f3e176323bf11d25,https://www.nitromath.com/racer/c7a1613878484b39f3e176323bf11d25,123456789 987654321,49,864,The ATM Machine,LORD
d74ef02ddc2f6d95e3c502e24a3d8856,https://www.nitromath.com/racer/d74ef02ddc2f6d95e3c502e24a3d8856,WhirlPool,43,862,Raw Racing Recruit,T2WIN
sammonq,https://www.nitromath.com/racer/sammonq,Join Math Team4 cash,56,860,League Champion,4MATH
fc7744a52fe2bc52a1767dcd1eedab71,https://www.nitromath.com/racer/fc7744a52fe2bc52a1767dcd1eedab71,PLS GV NT GOLD,82,851,Tilted Typist,4MATH
jlee824,https://www.nitromath.com/racer/jlee824,MASTER-DOG-2024,27,851,League Champion,FASZ
bbfc0363c3b2ff2fae18ac2784f04703,https://www.nitromath.com/racer/bbfc0363c3b2ff2fae18ac2784f04703,DazzlingYellowCondor,58,846,Raw Racing Recruit,LEGOLF
